0;0.624585,0.7022,1.26293,2.9108,2.74893,3.55617,1.46358,1.95954,1.61035,4.54513,3.601,1.92272,0.0,0.0,0.0,0.416846,2.70565,3.54945,4.40818,0.0,0.0,0.967234,0.0,1.50734,0.549271,0.0,1.60472,0.440612,2.00174,0.0,0.0,0.0,0.0,0.0,4.6185,1.88697,2.66413,1.81839,0.544287,2.33877,0.465719,1.70006,3.99398,3.79031,2.99729,3.30784,1.81727,0.390882,0.578182,1.02124,1.12781,1.11509,1.74409,1.77416,1.98172,1.42968,1.54226,3.38138,1.83396,1.87241,0.969468,1.1072,1.65573,1.37159,0.820853,1.19428,0.0,0.283312,1.25714,0.0,0.0,0.0,0.429866,0.89099,3.75593,2.89167,2.40398,2.54027,2.67666,2.65707,4.03125,3.67387,3.19477,3.85099,3.9841,3.4358,1.97957,1.14657,1.26125,0.207326,1.30771,0.0,0.466133,1.12229,1.42691,1.14708,1.23186,0.0,1.18903,1.32628,0.819724,1.39184,0.616094,1.15343,0.393135,0.468823,0.51647,0.390488,1.14206,0.450439,0.538293,1.61427,0.429282,0.0,2.51707,0.940407,0.748673,2.58342,2.62534,2.7253,2.33899,1.64106,3.14543,2.1997,2.25252,0.704346,3.08157,0.282033,0.701747,0.0,0.0,3.9602,3.80437,0.319191,1.97402,0.613633,2.25616,0.762218,1.27925,0.6386,0.925249,0.655443,0.473,0.895273,0.605589,0.51229,0.575061,0.481221,0.592077,0.539485,1.2719,0.920294,1.07719,2.5323,3.30289,2.18097,3.67504,1.39909,2.70094,2.76868,2.59682,0.0,0.0,0.196808,0.16096,0.0,0.0,0.0,0.0,0.0,0.0,3.61588,3.37495,0.0,3.04243,1.76752,2.09607,1.30477,2.45639,2.40967,2.48973,2.91954,0.0,0.0,2.08205,1.25254,1.42581,1.43397,1.96517,1.93202,1.85944,2.33977,1.51268,1.04658,0.519515,0.406354,0.708482,1.97971,3.05813,3.37561,1.73004,0.0,0.0,0.0,0.0,0.0,0.547282,0.0,0.0,0.0,0.0,0.0,3.42782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.715574,2.65412,2.83442,0.369178,2.26779,2.26891,0.480597,0.0,0.0,
0;0.0,0.265614,0.600579,0.651809,1.50549,0.528672,0.592857,0.967156,0.425741,0.0,0.0,1.33063,0.0,1.16891,1.05505,0.86558,1.16774,1.08031,1.12747,0.750955,0.0,0.0,0.0,0.542136,0.370517,0.550327,0.563958,0.778554,1.09656,0.721583,0.403405,1.98529,1.89216,1.96992,1.66819,2.16362,2.25281,2.0108,1.26,1.84545,2.82755,2.17885,2.4653,1.69446,1.62836,1.51697,1.05637,0.82264,1.0898,0.79849,1.09707,2.84985,0.584693,2.53325,1.0729,0.842881,0.900483,0.588976,0.0,0.0,0.382384,0.0,0.0,2.28931,0.785183,4.33629,3.48698,1.7377,1.66094,4.15177,2.49913,3.55148,4.59162,2.10779,1.07262,2.28998,1.02461,2.81676,3.7568,4.49175,3.90557,1.03102,2.00874,2.37862,1.87683,0.700327,0.0,0.0,0.0,0.0,0.0,0.0,0.6682,0.794933,0.491408,1.01856,0.659474,0.56684,0.390993,0.0,0.0,0.349216,0.915218,1.63126,1.38672,1.69718,1.44048,0.493808,1.48263,0.52617,0.410873,0.689965,1.33001,0.417873,2.16804,0.609509,2.56034,3.19641,3.17341,2.73961,3.33324,0.975595,0.794017,0.0,0.443753,0.0304343,2.74537,1.3247,1.23873,2.75733,2.53882,3.22703,1.29286,2.01493,0.0,0.0,0.503655,0.557409,1.49,1.39784,2.194,2.70182,1.54491,1.5877,0.273504,0.744633,0.0,0.262109,0.528773,0.205943,0.563289,1.1939,0.716032,0.453945,0.109155,1.20204,0.639055,1.22793,0.357966,0.707704,0.379295,0.765589,0.947566,0.76211,1.32719,1.46515,0.452236,0.802487,1.1186,1.67609,1.31464,0.925683,0.0,0.552621,0.141897,0.0,0.0,0.413201,0.484252,0.612821,0.966733,0.731096,1.3857,1.39162,0.186335,1.18303,1.38114,0.579153,0.551761,0.345465,0.850718,0.0,0.0354897,1.04147,0.303685,1.20866,0.54033,0.458906,1.00284,0.537876,0.581872,0.0,1.33566,0.913904,0.0997593,0.259046,0.737829,0.798126,0.119507,0.114876,0.717649,0.33915,0.0,0.269977,0.0851927,0.496979,0.922747,0.799068,1.47107,1.05742,0.709401,1.04557,0.886842,1.87646,0.244155,1.11328,1.04584,1.37781,0.0,0.0,
0;1.8985,0.66969,1.64017,0.0,0.183594,0.0,1.41259,0.0,0.0,0.0,0.62099,1.63675,0.640204,1.9909,0.0,0.878678,0.318092,1.8881,1.47182,0.0,0.0,0.0,0.121137,0.0,0.759748,0.0,0.0,1.06641,1.14912,0.652668,0.704316,0.583726,0.507304,1.072,0.900774,0.506904,0.675848,0.447498,1.25656,1.13951,1.49409,0.525259,0.741378,1.17915,1.27413,1.31488,1.68619,1.31795,1.32215,0.951771,0.748996,0.77428,1.17815,1.46434,1.07068,0.841002,0.835307,1.44177,1.44679,4.65202,3.40262,1.42156,0.0112666,0.788367,1.4759,4.59233,1.61824,2.00156,0.547541,1.96783,6.62835,5.71342,6.15223,5.22625,5.94388,6.21072,2.53491,0.53318,0.0,0.60419,1.33833,1.32346,1.45798,1.63615,0.0,1.59905,2.57464,0.0,1.30437,0.0,1.0995,0.863904,0.786671,0.616966,0.549104,0.672158,0.708969,0.620901,1.32333,1.27158,0.0658275,0.786997,0.477391,0.97038,0.0,0.0,0.0,0.422775,0.435133,0.167517,0.173537,0.241796,1.53506,0.519033,0.614989,4.23855,0.0,0.0,3.96773,6.60191,7.66432,7.41504,0.313222,6.58373,0.0,0.0,1.36653,4.52967,5.16295,1.096,0.0,0.0,1.00568,0.402602,1.34833,1.71644,0.69976,1.14847,1.39669,0.00793222,1.13627,0.74159,1.46812,1.48572,0.971036,0.657675,1.19622,0.624964,1.44215,0.621916,0.569398,0.643419,0.583891,0.59945,0.934689,0.836197,0.922737,0.888999,1.37345,0.994818,0.208327,3.36542,0.0,2.52226,2.13283,4.71269,5.00703,0.828433,0.0,0.0,0.650934,5.21613,5.55885,6.17151,5.37257,3.78287,0.134146,0.731064,1.84647,1.74421,1.79267,1.84757,0.835047,2.06856,1.28199,2.99989,3.99613,1.68623,2.01307,0.0,0.373513,1.03964,0.725485,0.643025,2.13334,1.21192,0.778795,0.177942,7.23312,6.92147,5.59566,0.0,0.0,0.0,0.0,0.0,5.29683,4.88161,0.0,0.0306183,0.437556,0.891572,1.38966,2.25885,1.17375,2.10454,2.48143,3.0196,2.56082,2.4744,2.81363,2.55952,2.91269,2.84773,2.76892,2.66744,2.76694,2.46588,0.0,0.0,
0;0.926684,1.24228,1.39701,0.698817,0.966883,0.0,0.353566,0.337524,0.0,1.52275,1.32652,1.2538,0.991217,1.25428,1.48221,0.475515,0.684438,1.03271,0.0,0.0,0.0,0.0,0.0,0.0,0.686586,0.0,0.0,1.26794,1.04017,0.658584,0.482396,0.662077,0.318207,0.494959,1.5314,0.0,0.0,0.0,1.36093,1.96177,2.69605,0.389675,0.80818,0.921611,1.75944,0.0,0.0,0.454021,0.0,2.6947,2.29211,0.44001,0.0,0.0,0.0,0.565743,0.71161,0.382609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0725568,0.553603,1.34397,0.727983,0.699667,1.29287,0.502361,0.654358,0.809047,0.117577,0.45122,0.85291,0.850323,0.62257,0.904914,3.14627,0.0,0.55398,0.658356,1.12083,0.0,0.0,3.56279,3.1124,0.0,0.0,0.0,0.0,2.07873,2.16386,1.39842,1.64969,0.0,0.405407,0.616676,0.0,1.52277,1.33085,2.0944,0.0,3.1384,0.739173,1.05052,0.0,1.86327,1.78413,0.740985,1.42285,1.53546,0.917293,1.47233,0.641175,0.249367,0.0844335,0.0,1.54344,2.02086,0.7389,1.19475,0.50367,0.632278,0.781386,0.877456,0.883597,0.565575,0.928228,0.879347,1.92404,2.25554,2.29405,2.15426,1.62598,0.896571,2.2548,1.90843,2.11163,1.77664,2.10624,2.27394,0.830491,1.68309,1.71253,1.98085,1.1213,0.921504,0.53275,0.680979,0.260439,2.91941,3.63545,2.78393,3.44694,1.61253,1.76396,1.93052,1.39375,1.044,1.46856,1.33094,1.3298,0.950605,0.980499,1.11281,1.27947,0.815989,0.723729,0.0,0.0,0.0,0.0,0.251286,1.35023,0.0,0.0974293,0.408732,0.0504307,0.458947,0.0,1.51666,0.882275,0.770567,0.773107,0.836985,1.18743,3.129,3.22298,2.6306,2.33731,0.663349,0.117849,0.674174,0.915086,1.42095,1.53823,0.0,0.0,0.165676,0.966946,0.746437,0.639731,0.0,0.0,0.0,1.80304,2.12523,2.65947,3.77941,4.38919,3.48199,4.3419,3.48817,2.96241,4.39679,4.54263,4.21148,4.484,1.74458,1.27949,0.922267,2.86353,3.67459,4.0091,0.0,0.0,
0;1.34686,0.871634,2.54787,0.0,1.11944,1.18904,1.58663,1.5922,0.323213,1.56252,1.26684,1.31199,0.917529,1.25566,0.0,1.66461,0.0,1.12304,0.0,0.0,0.783185,1.23937,0.99049,0.741353,0.636578,0.824908,0.873576,0.752956,0.957416,0.686868,0.270175,0.428368,0.597632,0.912295,0.0,0.0738793,0.0,0.653379,0.0,0.0,0.0,0.64377,4.79511,4.16741,4.63262,3.73628,3.40165,4.67032,5.88859,4.66874,5.42606,5.50383,4.99642,0.0,0.0,0.0,0.0,0.0,0.0,0.262229,0.0,0.171171,0.0,0.0,4.3094,5.58351,5.57866,3.90729,0.0,0.445333,0.688647,1.09591,1.10369,0.64879,1.5299,0.0,0.0,0.635604,0.630545,1.16001,0.7849,1.40567,0.655528,0.504926,0.0,2.92266,2.8994,4.0466,3.35167,2.6052,0.156097,0.0,0.0,0.0,0.0,2.1306,1.8191,1.8444,1.30653,0.181062,1.30271,0.489953,1.53788,1.32284,1.18629,0.818503,0.0,1.09705,0.620583,0.621265,0.0,0.0,0.0,0.0,0.0,0.88348,0.0,0.0,0.742029,0.0240644,0.326947,1.4409,1.19089,1.1334,0.687648,0.683711,0.870008,0.468997,0.734122,0.893277,1.10387,0.805849,0.783032,0.848578,0.408879,0.978777,0.0,1.48396,0.489119,0.831233,4.84736,5.60908,4.05215,4.58137,3.46892,3.24336,2.08298,0.0,0.0,0.0,0.0563155,0.0,0.283952,1.05858,1.67528,0.555914,1.67219,2.27228,1.98344,1.44574,1.75729,2.52682,1.14584,0.0,0.202721,2.2933,0.862857,0.287075,0.456632,0.549483,0.864538,0.235102,0.0,2.34568,2.79497,1.59285,2.16356,4.50425,4.9147,4.11361,1.86168,0.0,0.167917,1.14705,1.3161,2.52727,1.51626,4.58176,4.63209,2.79037,2.69738,2.31299,3.96303,3.92913,1.7997,0.0,0.0,0.216276,0.487555,0.0,0.0,0.86653,0.823445,0.108578,0.464436,0.304671,0.755943,0.86517,0.62745,0.34874,0.447627,0.879183,3.34364,0.0,1.56994,3.02181,1.34044,0.0,1.72129,1.17985,2.84365,2.59919,1.55797,0.953113,3.89982,4.73072,4.15216,2.49756,0.0,0.0,
0;0.0,0.702819,0.477047,0.282549,0.0,0.402206,0.0,0.0,0.0,0.381083,0.370775,1.17816,1.57674,0.523835,0.0,0.336852,1.28574,1.08584,0.791754,1.47031,0.870125,1.49883,0.0,0.344962,0.888188,1.18628,1.21082,0.0,3.36088,0.0,0.0,0.887109,0.66335,0.360913,0.0,0.0,1.6326,0.462889,0.89405,0.967219,0.390551,1.06279,0.784253,0.561837,0.254759,0.879678,0.446313,0.524536,0.221783,0.742158,1.17495,1.39696,1.45262,2.25564,0.682559,1.89812,2.2142,2.16809,1.64306,1.38079,1.32371,1.29165,2.16503,0.217696,0.0,1.9091,0.866015,1.99098,1.96159,1.05814,0.239077,0.112327,0.267117,1.10895,0.450138,0.388344,0.381309,0.42343,0.438086,0.567587,1.3509,1.5637,0.961795,0.0,0.244624,0.276994,0.546168,0.0,1.13951,1.42081,1.67622,1.71979,2.33651,1.6044,0.852772,0.0,0.585132,0.637036,0.0,0.337264,0.97942,1.03579,0.0,0.0,0.707504,0.0,1.76915,0.0,0.0,2.29332,1.40062,0.0,0.375556,0.754291,0.911754,0.637568,1.82291,0.295497,1.01547,0.309495,0.992416,3.88707,3.51275,1.79074,3.35878,4.08313,0.362966,0.661697,0.0,0.0,0.0,0.744708,1.30259,0.360595,1.34006,0.900022,3.23916,3.85545,1.18052,1.28844,2.72805,3.3937,0.768759,0.514788,0.0336551,0.40036,1.92463,0.10647,0.781013,0.239442,0.0,0.0,0.436726,0.61045,0.85068,0.0,0.773251,1.44016,2.143,0.797406,2.59502,3.30297,1.80902,1.30202,0.47935,0.495305,1.69041,0.935472,1.08188,0.399912,0.596642,0.39787,0.337494,0.558266,0.429221,0.230286,0.44193,2.33677,2.98876,1.52673,1.26537,0.0,0.0,2.94808,2.91354,2.56678,1.80664,2.15117,2.02092,1.26004,1.99591,2.26525,2.49536,1.49578,1.39196,0.0,0.701644,0.0,0.0,0.0,0.895028,1.10994,0.0,1.81811,0.0,1.51255,1.80214,1.01566,1.37515,0.0,0.0,0.256786,0.0,1.36789,2.2058,2.35996,1.41107,1.49705,1.71357,1.5778,1.63984,0.269971,1.07287,2.61333,1.20625,1.2537,1.47406,2.22924,0.0,0.0,
0;0.443868,0.0,0.0,0.0,0.855341,1.2466,1.36371,0.957948,0.60665,0.608412,0.694126,0.816795,0.696138,0.273988,0.100975,0.698249,0.28923,0.326628,0.33091,0.0759457,0.567233,0.629692,0.63273,0.726563,1.07719,1.03992,0.866963,1.19024,0.886527,0.682741,0.88295,0.372795,1.10069,1.69613,1.18785,1.99969,1.60529,1.59928,0.880298,0.0,0.0,0.294852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0232,0.574687,0.554632,0.0429278,0.539668,0.425068,0.0,2.02487,1.13369,1.01266,1.21713,0.0,0.0,0.0,0.69712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116605,0.567628,1.08208,0.731517,0.778115,0.701603,0.69134,0.620543,0.416774,0.0,1.19138,1.11796,0.813714,0.354832,0.421321,0.0,0.0,0.0,0.0,0.0,0.0,0.322469,0.0,0.645464,1.08744,0.0,0.949168,0.42213,0.753793,0.332751,2.26336,1.85846,1.81342,0.569191,0.421109,0.436046,0.819978,0.0,0.575207,0.945355,0.630986,0.770135,0.730991,1.02631,0.756501,1.35588,1.2772,1.44483,1.04799,0.920728,1.20714,0.92439,1.89095,2.14825,1.21057,1.32036,0.954175,2.25737,0.55414,0.489258,0.557961,0.639674,0.0589481,0.477467,1.24327,0.996982,1.35181,1.09659,1.05109,1.02383,1.03896,0.699226,2.73807,1.49006,1.2673,1.62404,1.01404,1.35615,1.27067,0.89084,0.99547,0.987719,0.992257,1.09022,1.16897,1.70356,1.7232,1.4609,2.11175,1.12146,4.62369,2.7999,1.92376,1.16502,1.93816,3.50211,3.03238,5.18562,5.30141,5.21308,3.05754,2.9661,0.470041,1.00878,0.845387,0.821705,0.519149,1.65608,1.44349,0.659896,1.22828,1.10979,0.684164,0.732796,1.9421,0.720149,0.579411,0.0908033,1.45992,1.15455,0.970866,0.887323,1.42715,1.16647,1.23335,0.0,0.659244,1.19914,0.704442,0.547938,1.496,0.515328,0.328737,0.715922,1.69574,0.785947,1.12515,1.10796,1.72037,0.854,0.934385,3.30888,5.17419,4.34871,2.5898,5.76572,5.94993,5.99172,1.20514,2.72185,4.05298,0.0,0.0,
0;0.315112,0.553333,0.275124,0.0,0.0,0.197373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308087,0.363773,0.561619,0.550948,0.20595,0.0,0.103541,0.247471,0.363402,0.898035,0.500269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.414021,0.51108,0.741443,0.921744,1.17585,0.389046,1.61252,1.59312,1.06586,2.21793,2.48328,2.12935,0.43783,0.0,0.366838,0.892054,1.13724,0.529973,0.0,2.93588,0.350131,0.0,0.0,0.50933,0.0,0.0,0.789611,0.0,0.0,0.0,0.68768,0.575327,0.0,0.0,0.0,0.423985,0.476292,0.440488,0.506901,0.379283,0.620235,0.613177,0.0,0.00981427,0.0,0.0,0.0,0.0,0.0,0.293816,0.620208,0.0132022,0.0,1.30457,1.05805,0.363765,0.509648,1.3037,2.47456,1.31617,0.694108,0.712265,0.0,0.0,0.0,0.0,0.0,0.0,0.813022,0.810789,0.214067,0.356398,0.330429,0.312552,0.307437,0.649197,0.404423,0.115119,0.655015,0.931724,0.618433,0.251753,0.892594,1.10466,1.75853,1.18149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.120085,0.600709,0.420792,0.0,0.560478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42149,1.37632,0.0,0.0,3.03044,0.128868,3.11688,0.629747,0.904056,0.862603,0.867804,0.746644,0.353303,0.938295,1.16098,1.0523,0.0,0.523008,0.45868,0.66621,0.914909,0.0,0.0,0.302823,0.0,0.0900569,0.392339,0.481111,0.332479,0.503755,0.597192,0.310913,0.397668,0.335024,0.519203,0.515207,0.0,0.291438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6991,2.52506,1.18561,1.05628,0.859674,1.32611,1.57171,0.595311,1.01839,0.555424,0.791861,0.921941,0.899166,0.962165,0.0,0.0,
0;1.15883,1.40236,1.21251,1.07109,1.6147,1.06673,1.77557,1.43936,1.11749,1.1507,0.869998,1.07346,1.19964,1.37053,2.04279,1.80474,0.432266,0.859226,1.49858,0.842559,0.889365,0.50945,0.488741,0.604065,0.744628,0.697146,0.523526,1.72969,1.05647,0.565469,3.30422,2.75365,3.49522,3.01831,3.36502,2.59906,2.94934,3.04245,2.50586,2.48897,1.92655,2.53974,2.28678,1.35066,4.08257,2.01536,2.30357,4.58146,3.86467,1.97586,3.22594,2.52897,2.68672,2.12523,1.64365,1.59914,1.66457,1.08296,1.14397,2.29402,1.49699,0.88361,0.939897,1.62493,1.0387,0.825423,1.66061,1.54287,1.55803,1.42073,1.66987,0.445146,1.66015,0.750134,1.15088,0.824702,1.07399,1.35476,1.02585,0.591547,0.466775,1.37788,0.7518,0.399743,0.479157,0.453316,0.668746,1.53559,1.09556,0.767417,1.18834,1.18288,2.37779,1.22828,1.92336,2.96753,1.73822,1.90694,2.71184,1.72872,1.82994,0.738636,2.08178,0.0,3.52218,2.15253,1.49276,3.45307,3.75328,3.55817,3.76266,3.8097,2.89407,1.86874,1.92951,0.570514,0.689378,0.913929,0.479923,0.6067,0.739136,0.615499,0.522609,0.695725,0.431038,0.572972,0.564486,0.91116,2.94415,0.650338,3.91016,2.08589,3.17261,2.6139,2.30145,1.47546,1.98656,2.0339,1.77261,1.7942,4.29196,5.13153,6.27146,3.20631,5.70865,6.34982,1.28093,3.09088,3.79187,3.58309,1.87679,2.26699,2.52783,5.56043,4.06684,6.12565,2.3369,1.10061,1.00923,1.82172,0.959828,1.25024,0.756558,1.27015,1.47918,0.48384,1.39564,0.895072,1.07921,0.559679,0.827288,0.497555,0.587752,0.557995,1.10643,1.01894,2.2166,2.86858,0.598052,3.68361,4.6628,5.15459,3.22285,0.117296,0.863161,0.644328,0.0,0.673013,1.55187,2.13148,3.14284,2.90544,3.65653,3.97308,2.50903,2.3984,4.68402,2.66822,2.972,1.60191,0.830174,2.29375,5.80765,2.82523,3.99423,4.57454,2.03429,4.32703,2.07603,0.944955,2.35957,2.16784,2.42419,0.967418,1.83182,2.06278,1.61714,2.15633,2.32198,1.32059,1.80873,2.26539,1.57878,1.92009,1.59755,0.841942,1.62195,3.27244,0.0,0.0,
0;1.19812,1.24008,2.20829,1.40472,1.98699,0.532916,0.0,0.0,0.0,0.826716,0.362184,0.0,0.0,0.0193898,0.0,0.652374,0.25379,0.0,0.673863,0.0,0.939364,1.62329,2.06629,1.86576,0.748771,1.28589,0.794515,0.757973,0.915398,1.16879,1.0317,1.05492,0.951268,2.43569,2.04124,0.908149,2.6689,2.31166,2.38956,1.18746,2.08283,2.12874,2.48663,1.8225,3.01914,2.53585,1.38961,2.22318,0.529428,2.79927,2.51567,3.0545,2.30922,2.75659,1.24229,1.348,2.47453,2.42008,2.64908,1.04059,1.46668,1.2788,1.72328,1.47157,0.210754,0.369646,1.37682,1.35415,0.361622,1.44743,3.95948,1.80488,1.7918,1.90571,1.27201,3.23091,0.778408,0.385643,0.75718,1.57102,1.59805,0.456559,0.152369,0.977537,0.258025,0.794046,0.00174283,0.443229,1.5953,0.740846,0.981278,0.953689,0.67651,0.786169,0.831831,0.731507,0.686143,0.785773,1.835,0.633047,1.16746,1.08417,0.761873,1.17819,1.75004,0.78251,1.11237,1.18396,0.665778,3.30277,3.48213,2.80226,3.20285,3.4313,3.089,2.14547,1.10299,0.402242,0.0,0.0,1.02694,1.18949,2.15046,1.68764,0.642721,2.77799,0.0,0.0,0.227343,0.0,3.28297,3.25716,2.72184,2.883,2.68902,2.30109,0.0,0.0,1.60059,1.63095,1.59193,0.615203,0.0,0.0,1.01821,0.265775,0.759438,0.873429,1.07225,0.89147,1.12456,0.870062,0.883471,0.876171,2.6775,1.66445,1.05724,0.803556,1.7995,1.37501,1.83762,1.69959,1.78298,1.12275,2.97624,1.09113,1.52338,1.85021,2.57216,1.44447,1.37343,1.39555,2.29827,2.19967,1.4384,0.675798,1.6998,1.88055,1.52392,0.280177,0.0,1.47373,0.100784,0.0,0.059833,0.0,0.0,0.0,0.0,0.283837,0.381926,0.0,0.0624156,1.31278,1.38376,0.676138,0.927844,0.696681,1.34821,1.08869,0.925278,2.0929,1.65813,1.86778,1.26409,0.575012,0.0,1.14035,1.44969,2.22842,0.0,0.130594,0.265815,1.67834,0.0,0.0,0.0,0.0,0.0,0.271713,0.832983,0.0,0.883572,0.317042,0.603461,0.420055,0.771007,0.903136,0.0,0.0,
